date,food_cos,beverage_cos,wine_cos,liquor_cos,beer_cos,total_cos
2013-02-27,84.0,33.0,612.0,0.0,0.0,729.0
2013-02-28,220.0,0.0,370.0,150.0,0.0,740.0
2013-03-03,2099.0,0.0,391.0,0.0,0.0,2490.0
2013-03-04,1243.0,0.0,0.0,0.0,0.0,1243.0
2013-03-05,470.0,0.0,0.0,414.0,138.0,1022.0
2013-03-06,0.0,5.0,0.0,0.0,0.0,5.0
2013-03-07,290.0,0.0,1214.0,0.0,0.0,1504.0
2013-03-08,625.0,12.0,0.0,0.0,0.0,637.0
2013-03-15,4608.0,197.0,4088.0,0.0,302.0,9195.0
2013-03-18,1512.0,41.0,2274.0,66.0,324.0,4217.0
2013-03-20,27.0,22.0,0.0,0.0,0.0,49.0
2013-03-21,218.0,0.0,0.0,0.0,0.0,218.0
2013-03-23,0.0,0.0,1976.0,0.0,0.0,1976.0
2013-03-26,3322.0,0.0,4202.0,247.0,0.0,7771.0
2013-03-27,436.0,0.0,510.0,0.0,218.0,1164.0
2013-03-28,901.0,3.0,0.0,0.0,0.0,904.0
2013-03-29,1644.0,0.0,0.0,0.0,0.0,1644.0
2013-03-31,357.0,6.0,0.0,68.0,0.0,431.0
2013-04-02,8.0,0.0,0.0,0.0,0.0,8.0
2013-04-03,393.0,0.0,0.0,109.0,0.0,502.0
2013-04-04,6.0,0.0,0.0,0.0,0.0,6.0
2013-04-05,1840.0,0.0,-42.0,0.0,0.0,1798.0
2013-04-07,0.0,0.0,0.0,106.0,0.0,106.0
2013-04-09,3449.0,0.0,2084.0,197.0,395.0,6125.0
2013-04-11,311.0,0.0,869.0,0.0,0.0,1180.0
2013-04-16,3152.0,29.0,1169.0,347.0,24.0,4721.0
2013-04-18,702.0,0.0,1206.0,444.0,0.0,2352.0
2013-04-19,430.0,0.0,0.0,0.0,93.0,523.0
2013-04-23,3065.0,60.0,2573.0,206.0,217.0,6121.0
2013-04-25,210.0,0.0,0.0,0.0,0.0,210.0
2013-04-26,743.0,6.0,1043.0,0.0,0.0,1792.0
2013-04-30,2297.0,17.0,1120.0,204.0,494.0,4132.0
2013-05-02,1112.0,6.0,754.0,50.0,230.0,2152.0
2013-05-03,3701.0,202.0,3242.0,92.0,237.0,7474.0
2013-05-05,0.0,0.0,0.0,14.0,0.0,14.0
2013-05-07,2403.0,0.0,472.0,87.0,0.0,2962.0
2013-05-09,0.0,0.0,0.0,0.0,177.0,177.0
2013-05-13,15.0,0.0,0.0,0.0,0.0,15.0
2013-05-14,4101.0,6.0,5525.0,323.0,194.0,10149.0
2013-05-15,657.0,0.0,2416.0,0.0,374.0,3447.0
2013-05-16,282.0,0.0,4461.0,1476.0,0.0,6219.0
2013-05-21,2024.0,0.0,3376.0,0.0,0.0,5400.0
2013-05-22,1155.0,0.0,0.0,0.0,374.0,1529.0
2013-05-23,1145.0,0.0,1010.0,195.0,0.0,2350.0
2013-05-24,0.0,24.0,0.0,0.0,0.0,24.0
2013-05-26,158.0,0.0,0.0,8.0,94.0,260.0
2013-05-28,2416.0,22.0,0.0,0.0,93.0,2531.0
2013-05-29,765.0,0.0,331.0,0.0,0.0,1096.0
2013-05-30,2002.0,34.0,1369.0,234.0,98.0,3737.0
2013-05-31,269.0,0.0,0.0,0.0,0.0,269.0
2013-06-01,2762.0,0.0,0.0,0.0,0.0,2762.0
2013-06-03,70.0,0.0,0.0,60.0,0.0,130.0
2013-06-05,1240.0,0.0,0.0,0.0,197.0,1437.0
2013-06-06,354.0,0.0,364.0,0.0,0.0,718.0
2013-06-07,377.0,202.0,1028.0,0.0,0.0,1607.0
2013-06-10,0.0,60.0,0.0,74.0,0.0,134.0
2013-06-11,3127.0,20.0,1055.0,50.0,0.0,4252.0
2013-06-12,624.0,0.0,981.0,0.0,649.0,2254.0
2013-06-13,1069.0,12.0,938.0,0.0,0.0,2019.0
2013-06-14,1222.0,0.0,1814.0,529.0,0.0,3565.0
2013-06-16,182.0,14.0,0.0,118.0,0.0,314.0
2013-06-18,2899.0,22.0,0.0,0.0,0.0,2921.0
2013-06-19,802.0,0.0,404.0,0.0,0.0,1206.0
2013-06-20,458.0,0.0,0.0,0.0,93.0,551.0
2013-06-21,1049.0,0.0,0.0,0.0,0.0,1049.0
2013-06-22,0.0,12.0,0.0,196.0,0.0,208.0
2013-06-24,1936.0,0.0,787.0,222.0,93.0,3038.0
2013-06-25,2366.0,49.0,0.0,148.0,140.0,2703.0
2013-06-26,999.0,77.0,0.0,352.0,334.0,1762.0
2013-06-27,462.0,0.0,813.0,0.0,0.0,1275.0
2013-06-28,-152.0,0.0,0.0,306.0,0.0,154.0
2013-06-30,2487.0,0.0,743.0,0.0,374.0,3604.0
2013-07-02,26.0,0.0,0.0,0.0,0.0,26.0
2013-07-04,1875.0,56.0,0.0,320.0,224.0,2475.0
2013-07-07,79.0,0.0,0.0,0.0,0.0,79.0
2013-07-08,3757.0,0.0,1535.0,0.0,0.0,5292.0
2013-07-09,38.0,0.0,0.0,0.0,0.0,38.0
2013-07-10,52.0,0.0,0.0,73.0,0.0,125.0
2013-07-11,527.0,0.0,906.0,0.0,354.0,1787.0
2013-07-12,0.0,0.0,0.0,0.0,113.0,113.0
2013-07-16,112.0,0.0,0.0,0.0,0.0,112.0
2013-07-19,254.0,0.0,0.0,0.0,0.0,254.0
2013-07-20,156.0,0.0,0.0,44.0,0.0,200.0
2013-07-22,7227.0,11.0,3779.0,87.0,540.0,11644.0
2013-07-23,33.0,0.0,0.0,0.0,0.0,33.0
2013-07-24,2075.0,34.0,743.0,176.0,491.0,3519.0
2013-07-25,383.0,82.0,1780.0,0.0,0.0,2245.0
2013-07-27,301.0,0.0,0.0,0.0,0.0,301.0
2013-07-29,837.0,0.0,0.0,0.0,0.0,837.0
2013-07-30,279.0,0.0,0.0,792.0,487.0,1558.0
2013-07-31,3665.0,0.0,0.0,0.0,0.0,3665.0
2013-08-01,0.0,0.0,162.0,368.0,0.0,530.0
2013-08-06,2916.0,0.0,2579.0,0.0,200.0,5695.0
2013-08-07,819.0,0.0,543.0,0.0,332.0,1694.0
2013-08-08,1257.0,0.0,754.0,0.0,0.0,2011.0
2013-08-09,373.0,212.0,1232.0,0.0,0.0,1817.0
2013-08-14,780.0,14.0,0.0,264.0,140.0,1198.0
2013-08-16,194.0,0.0,0.0,0.0,0.0,194.0
2013-08-19,7056.0,0.0,572.0,0.0,354.0,7982.0
2013-08-20,815.0,0.0,0.0,0.0,0.0,815.0
2013-08-21,1441.0,72.0,901.0,1292.0,592.0,4298.0
2013-08-22,637.0,0.0,2294.0,0.0,0.0,2931.0
2013-08-29,267.0,0.0,0.0,0.0,0.0,267.0
2013-08-30,6290.0,0.0,2241.0,0.0,0.0,8531.0
2013-09-03,0.0,0.0,1263.0,0.0,0.0,1263.0
2013-09-04,2658.0,54.0,2757.0,184.0,465.0,6118.0
2013-09-10,3855.0,56.0,2008.0,0.0,0.0,5919.0
2013-09-12,1734.0,24.0,1070.0,60.0,355.0,3243.0
2013-09-17,3877.0,9.0,1881.0,0.0,0.0,5767.0
2013-09-18,1205.0,0.0,1010.0,0.0,355.0,2570.0
2013-09-20,669.0,0.0,1542.0,218.0,0.0,2429.0
2013-09-24,3368.0,0.0,607.0,989.0,187.0,5151.0
2013-09-26,1201.0,0.0,1749.0,0.0,372.0,3322.0
2013-09-29,2005.0,0.0,387.0,0.0,0.0,2392.0
2013-09-30,665.0,71.0,0.0,66.0,93.0,895.0
2013-10-03,1436.0,0.0,2064.0,186.0,375.0,4061.0
2013-10-07,2341.0,0.0,1594.0,0.0,0.0,3935.0
2013-10-08,1417.0,22.0,717.0,0.0,0.0,2156.0
2013-10-09,278.0,0.0,0.0,0.0,0.0,278.0
2013-10-10,769.0,250.0,2720.0,0.0,395.0,4134.0
2013-10-15,5207.0,0.0,836.0,0.0,82.0,6125.0
2013-10-16,0.0,8.0,0.0,0.0,0.0,8.0
2013-10-17,707.0,0.0,1242.0,296.0,0.0,2245.0
2013-10-21,0.0,0.0,1143.0,0.0,0.0,1143.0
2013-10-22,4161.0,0.0,0.0,336.0,0.0,4497.0
2013-10-23,-149.0,0.0,0.0,0.0,0.0,-149.0
2013-10-24,791.0,0.0,1090.0,28.0,0.0,1909.0
2013-10-25,725.0,0.0,0.0,71.0,140.0,936.0
2013-10-26,50.0,9.0,0.0,41.0,0.0,100.0
2013-10-28,3139.0,37.0,268.0,0.0,0.0,3444.0
2013-10-29,593.0,8.0,0.0,0.0,0.0,601.0
2013-10-30,168.0,0.0,0.0,0.0,273.0,441.0
2013-10-31,464.0,0.0,2266.0,0.0,0.0,2730.0
2013-11-01,2565.0,0.0,387.0,0.0,100.0,3052.0
2013-11-05,1003.0,0.0,0.0,0.0,0.0,1003.0
2013-11-07,1234.0,48.0,1609.0,426.0,0.0,3317.0
2013-11-08,0.0,0.0,2876.0,0.0,0.0,2876.0
2013-11-09,1874.0,0.0,290.0,0.0,0.0,2164.0
2013-11-12,1173.0,0.0,0.0,0.0,0.0,1173.0
2013-11-13,549.0,0.0,495.0,0.0,217.0,1261.0
2013-11-14,176.0,0.0,339.0,0.0,0.0,515.0
2013-11-15,0.0,0.0,-81.0,0.0,0.0,-81.0
2013-11-18,2642.0,0.0,503.0,8.0,0.0,3153.0
2013-11-19,1064.0,0.0,0.0,0.0,0.0,1064.0
2013-11-20,370.0,0.0,1766.0,0.0,0.0,2136.0
2013-11-21,627.0,0.0,2068.0,120.0,0.0,2815.0
2013-11-22,0.0,0.0,-124.0,0.0,0.0,-124.0
2013-11-25,3377.0,154.0,0.0,72.0,0.0,3603.0
2013-11-26,522.0,0.0,0.0,0.0,0.0,522.0
2013-11-28,4800.0,13.0,2082.0,625.0,237.0,7757.0
2013-11-30,368.0,11.0,0.0,80.0,0.0,459.0
2013-12-01,56.0,0.0,0.0,0.0,0.0,56.0
2013-12-03,571.0,0.0,169.0,0.0,0.0,740.0
2013-12-04,472.0,0.0,0.0,22.0,390.0,884.0
2013-12-05,716.0,0.0,3280.0,68.0,0.0,4064.0
2013-12-06,664.0,0.0,751.0,0.0,0.0,1415.0
2013-12-07,1187.0,20.0,1390.0,0.0,0.0,2597.0
2013-12-09,1116.0,0.0,0.0,0.0,0.0,1116.0
2013-12-10,2402.0,0.0,0.0,358.0,0.0,2760.0
2013-12-11,298.0,0.0,846.0,0.0,0.0,1144.0
2013-12-12,616.0,0.0,1552.0,196.0,0.0,2364.0
2013-12-13,267.0,0.0,593.0,0.0,-292.0,568.0
2013-12-16,1741.0,0.0,436.0,0.0,0.0,2177.0
2013-12-17,989.0,0.0,0.0,0.0,0.0,989.0
2013-12-18,94.0,0.0,856.0,0.0,0.0,950.0
2013-12-19,1202.0,154.0,3513.0,0.0,0.0,4869.0
2013-12-27,7963.0,46.0,2657.0,2.0,326.0,10994.0
2013-12-29,20.0,0.0,0.0,0.0,0.0,20.0
2013-12-30,0.0,0.0,0.0,808.0,0.0,808.0
2013-12-31,-2209.0,0.0,0.0,-131.0,0.0,-2340.0
2014-01-01,-164.0,0.0,0.0,0.0,0.0,-164.0
2014-01-02,147.0,0.0,0.0,0.0,0.0,147.0
2014-01-03,715.0,0.0,0.0,0.0,0.0,715.0
2014-01-06,461.0,0.0,0.0,0.0,0.0,461.0
2014-01-07,272.0,0.0,0.0,118.0,0.0,390.0
2014-01-08,1770.0,0.0,0.0,0.0,256.0,2026.0
2014-01-09,99.0,0.0,2172.0,0.0,0.0,2271.0
2014-01-13,1925.0,0.0,0.0,-54.0,0.0,1871.0
2014-01-15,1131.0,0.0,1112.0,0.0,0.0,2243.0
2014-01-16,0.0,0.0,254.0,0.0,93.0,347.0
2014-01-17,624.0,0.0,299.0,0.0,0.0,923.0
2014-01-20,2139.0,0.0,581.0,0.0,0.0,2720.0
2014-01-21,886.0,0.0,0.0,0.0,0.0,886.0
2014-01-23,0.0,0.0,768.0,0.0,0.0,768.0
2014-01-24,1315.0,0.0,0.0,0.0,0.0,1315.0
2014-01-27,2191.0,102.0,194.0,82.0,0.0,2569.0
2014-01-29,12.0,0.0,0.0,0.0,0.0,12.0
2014-01-30,2254.0,0.0,1861.0,325.0,0.0,4440.0
2014-02-02,499.0,0.0,0.0,0.0,0.0,499.0
2014-02-04,1908.0,0.0,1663.0,0.0,238.0,3809.0
2014-02-05,433.0,0.0,0.0,0.0,218.0,651.0
2014-02-06,74.0,8.0,0.0,0.0,0.0,82.0
2014-02-10,2437.0,9.0,278.0,0.0,0.0,2724.0
2014-02-13,1659.0,0.0,1042.0,0.0,258.0,2959.0
2014-02-14,18.0,0.0,0.0,0.0,0.0,18.0
2014-02-18,4060.0,0.0,1003.0,0.0,0.0,5063.0
2014-02-19,0.0,0.0,339.0,0.0,0.0,339.0
2014-02-20,1493.0,0.0,2069.0,0.0,140.0,3702.0
2014-02-24,2841.0,96.0,1064.0,218.0,0.0,4219.0
2014-02-25,0.0,0.0,0.0,513.0,218.0,731.0
2014-02-27,79.0,0.0,1841.0,0.0,0.0,1920.0
2014-02-28,1440.0,20.0,0.0,142.0,0.0,1602.0
2014-03-06,4839.0,0.0,240.0,427.0,256.0,5762.0
2014-03-11,86.0,0.0,0.0,0.0,0.0,86.0
2014-03-12,161.0,0.0,197.0,10.0,0.0,368.0
2014-03-14,872.0,0.0,0.0,0.0,0.0,872.0
2014-03-18,2250.0,0.0,1464.0,0.0,0.0,3714.0
2014-03-19,455.0,0.0,1620.0,0.0,238.0,2313.0
2014-03-20,1016.0,0.0,0.0,0.0,0.0,1016.0
2014-03-21,339.0,0.0,0.0,0.0,0.0,339.0
2014-03-24,125.0,0.0,1055.0,74.0,0.0,1254.0
2014-03-25,2396.0,0.0,364.0,0.0,0.0,2760.0
2014-03-26,154.0,0.0,2021.0,0.0,0.0,2175.0
2014-03-27,68.0,0.0,0.0,0.0,0.0,68.0
2014-03-28,0.0,0.0,0.0,0.0,93.0,93.0
2014-03-31,1862.0,0.0,255.0,508.0,0.0,2625.0
2014-04-02,2172.0,0.0,433.0,0.0,355.0,2960.0
2014-04-03,916.0,0.0,1590.0,43.0,0.0,2549.0
2014-04-04,573.0,0.0,976.0,0.0,0.0,1549.0
2014-04-08,2583.0,0.0,2508.0,581.0,0.0,5672.0
2014-04-09,224.0,0.0,0.0,0.0,0.0,224.0
2014-04-11,389.0,0.0,1860.0,0.0,0.0,2249.0
2014-04-12,72.0,0.0,0.0,46.0,0.0,118.0
2014-04-14,1873.0,0.0,242.0,0.0,0.0,2115.0
2014-04-15,1032.0,0.0,436.0,0.0,0.0,1468.0
2014-04-17,648.0,154.0,737.0,387.0,590.0,2516.0
2014-04-22,2722.0,0.0,0.0,0.0,0.0,2722.0
2014-04-25,1011.0,34.0,1936.0,519.0,239.0,3739.0
2014-04-26,1239.0,0.0,0.0,368.0,0.0,1607.0
2014-04-28,-114.0,0.0,0.0,0.0,0.0,-114.0
2014-04-29,1563.0,0.0,0.0,0.0,0.0,1563.0
2014-04-30,444.0,9.0,1260.0,60.0,0.0,1773.0
2014-05-01,210.0,0.0,0.0,0.0,0.0,210.0
2014-05-02,1013.0,0.0,637.0,0.0,0.0,1650.0
2014-05-03,5.0,0.0,0.0,0.0,0.0,5.0
2014-05-06,2674.0,0.0,0.0,0.0,0.0,2674.0
2014-05-08,1315.0,0.0,1386.0,0.0,477.0,3178.0
2014-05-12,3519.0,60.0,0.0,0.0,0.0,3579.0
2014-05-13,1964.0,0.0,0.0,0.0,0.0,1964.0
2014-05-14,531.0,0.0,435.0,0.0,239.0,1205.0
2014-05-15,550.0,0.0,1620.0,0.0,0.0,2170.0
2014-05-16,595.0,0.0,1476.0,0.0,160.0,2231.0
2014-05-20,1910.0,0.0,0.0,20.0,0.0,1930.0
2014-05-21,892.0,0.0,458.0,0.0,0.0,1350.0
2014-05-23,577.0,0.0,2553.0,0.0,0.0,3130.0
2014-05-26,4237.0,53.0,292.0,385.0,186.0,5153.0
2014-05-27,90.0,0.0,339.0,0.0,0.0,429.0
2014-05-28,1585.0,0.0,1549.0,257.0,357.0,3748.0
2014-05-29,764.0,0.0,230.0,751.0,0.0,1745.0
2014-05-30,3361.0,250.0,691.0,0.0,282.0,4584.0
2014-06-01,0.0,0.0,290.0,0.0,0.0,290.0
2014-06-03,822.0,0.0,0.0,0.0,0.0,822.0
2014-06-04,4912.0,0.0,2176.0,530.0,375.0,7993.0
2014-06-05,225.0,0.0,570.0,67.0,0.0,862.0
2014-06-06,1448.0,0.0,0.0,0.0,0.0,1448.0
2014-06-09,2592.0,0.0,712.0,0.0,17.0,3321.0
2014-06-10,0.0,5.0,0.0,0.0,0.0,5.0
2014-06-11,1674.0,0.0,0.0,0.0,0.0,1674.0
2014-06-12,0.0,0.0,2016.0,0.0,0.0,2016.0
2014-06-13,1386.0,0.0,292.0,40.0,0.0,1718.0
2014-06-14,0.0,0.0,0.0,30.0,0.0,30.0
2014-06-16,-343.0,0.0,0.0,0.0,0.0,-343.0
2014-06-17,2093.0,0.0,1724.0,0.0,357.0,4174.0
2014-06-18,626.0,0.0,0.0,0.0,0.0,626.0
2014-06-19,0.0,0.0,0.0,0.0,604.0,604.0
2014-06-20,1451.0,0.0,1192.0,78.0,0.0,2721.0
2014-06-23,2011.0,0.0,242.0,0.0,0.0,2253.0
2014-06-24,587.0,0.0,0.0,0.0,0.0,587.0
2014-06-26,785.0,0.0,238.0,70.0,0.0,1093.0
2014-06-27,1376.0,0.0,667.0,0.0,0.0,2043.0
2014-06-29,626.0,42.0,0.0,273.0,0.0,941.0
2014-06-30,1936.0,49.0,739.0,1181.0,417.0,4322.0
2014-07-03,210.0,12.0,0.0,0.0,0.0,222.0
2014-07-05,9034.0,0.0,3448.0,0.0,530.0,13012.0
2014-07-08,0.0,0.0,0.0,0.0,100.0,100.0
2014-07-10,0.0,0.0,0.0,381.0,0.0,381.0
2014-07-11,65.0,0.0,0.0,0.0,0.0,65.0
2014-07-17,1403.0,0.0,1002.0,47.0,317.0,2769.0
2014-07-18,824.0,0.0,2900.0,122.0,0.0,3846.0
2014-07-22,1614.0,0.0,274.0,137.0,0.0,2025.0
2014-07-23,1475.0,0.0,764.0,182.0,374.0,2795.0
2014-07-27,4042.0,0.0,5897.0,369.0,296.0,10604.0
2014-07-28,728.0,0.0,459.0,0.0,0.0,1187.0
2014-07-29,538.0,0.0,0.0,139.0,0.0,677.0
2014-07-30,0.0,0.0,0.0,164.0,0.0,164.0
2014-08-01,4381.0,0.0,570.0,0.0,0.0,4951.0
2014-08-04,0.0,0.0,164.0,117.0,0.0,281.0
2014-08-05,3058.0,0.0,-252.0,0.0,221.0,3027.0
2014-08-06,505.0,0.0,0.0,166.0,0.0,671.0
2014-08-07,997.0,202.0,1002.0,466.0,0.0,2667.0
2014-08-08,214.0,0.0,152.0,0.0,0.0,366.0
2014-08-19,3016.0,8.0,2935.0,298.0,510.0,6767.0
2014-08-20,1063.0,0.0,0.0,0.0,0.0,1063.0
2014-08-21,845.0,0.0,1786.0,194.0,100.0,2925.0
2014-08-22,493.0,0.0,164.0,0.0,0.0,657.0
2014-08-24,284.0,0.0,0.0,310.0,47.0,641.0
2014-08-27,7295.0,0.0,2820.0,338.0,457.0,10910.0
2014-08-31,406.0,0.0,0.0,0.0,180.0,586.0
2014-09-02,0.0,0.0,0.0,0.0,600.0,600.0
2014-09-03,2242.0,0.0,0.0,257.0,746.0,3245.0
2014-09-04,625.0,0.0,855.0,194.0,0.0,1674.0
2014-09-05,493.0,85.0,2000.0,0.0,0.0,2578.0
2014-09-08,3519.0,0.0,1112.0,0.0,88.0,4719.0
2014-09-09,422.0,0.0,1103.0,0.0,0.0,1525.0
2014-09-10,1673.0,0.0,-99.0,0.0,535.0,2109.0
2014-09-11,1006.0,68.0,0.0,0.0,0.0,1074.0
2014-09-12,1189.0,0.0,0.0,0.0,0.0,1189.0
2014-09-15,1624.0,0.0,1086.0,0.0,-339.0,2371.0
2014-09-17,545.0,0.0,570.0,182.0,357.0,1654.0
2014-09-20,108.0,13.0,0.0,72.0,0.0,193.0
2014-09-22,3579.0,202.0,1442.0,512.0,0.0,5735.0
2014-09-24,1791.0,0.0,310.0,0.0,515.0,2616.0
2014-09-25,244.0,0.0,0.0,57.0,0.0,301.0
2014-09-26,235.0,0.0,0.0,0.0,0.0,235.0
2014-09-29,2504.0,0.0,2246.0,387.0,0.0,5137.0
2014-09-30,-298.0,0.0,0.0,16.0,0.0,-282.0
2014-10-01,1000.0,0.0,2691.0,200.0,0.0,3891.0
2014-10-04,134.0,0.0,0.0,0.0,0.0,134.0
2014-10-06,3586.0,0.0,117.0,177.0,0.0,3880.0
2014-10-07,525.0,0.0,0.0,0.0,0.0,525.0
2014-10-08,418.0,0.0,0.0,0.0,317.0,735.0
2014-10-10,1473.0,0.0,-15.0,0.0,0.0,1458.0
2014-10-14,1540.0,0.0,657.0,0.0,0.0,2197.0
2014-10-16,619.0,0.0,292.0,18.0,256.0,1185.0
2014-10-17,753.0,0.0,-141.0,0.0,0.0,612.0
2014-10-21,2046.0,0.0,0.0,182.0,0.0,2228.0
2014-10-23,809.0,0.0,2156.0,0.0,0.0,2965.0
2014-10-27,2478.0,0.0,2631.0,0.0,0.0,5109.0
2014-10-29,1705.0,0.0,500.0,0.0,80.0,2285.0
2014-10-30,1466.0,91.0,2670.0,275.0,336.0,4838.0
2014-10-31,120.0,3.0,0.0,348.0,0.0,471.0
2014-11-01,258.0,0.0,510.0,0.0,93.0,861.0
2014-11-04,26.0,0.0,0.0,0.0,0.0,26.0
2014-11-05,1029.0,0.0,1295.0,290.0,376.0,2990.0
2014-11-06,1385.0,0.0,0.0,0.0,0.0,1385.0
2014-11-07,843.0,0.0,2064.0,0.0,0.0,2907.0
2014-11-10,1050.0,0.0,0.0,0.0,100.0,1150.0
2014-11-12,388.0,0.0,932.0,0.0,0.0,1320.0
2014-11-13,1554.0,0.0,1172.0,0.0,-250.0,2476.0
2014-11-17,3562.0,0.0,644.0,437.0,423.0,5066.0
2014-11-20,816.0,0.0,0.0,0.0,0.0,816.0
2014-11-24,1326.0,154.0,565.0,0.0,0.0,2045.0
2014-11-25,111.0,0.0,0.0,0.0,0.0,111.0
2014-11-26,1681.0,0.0,443.0,0.0,256.0,2380.0
2014-11-27,278.0,0.0,0.0,0.0,0.0,278.0
2014-11-28,1289.0,0.0,2140.0,387.0,0.0,3816.0
2014-11-30,46.0,0.0,0.0,0.0,0.0,46.0
2014-12-01,398.0,0.0,411.0,0.0,0.0,809.0
2014-12-02,1215.0,0.0,1931.0,273.0,356.0,3775.0
2014-12-03,2351.0,0.0,0.0,0.0,82.0,2433.0
2014-12-04,2484.0,0.0,3886.0,0.0,0.0,6370.0
2014-12-05,40.0,0.0,0.0,0.0,0.0,40.0
2014-12-08,0.0,0.0,-48.0,0.0,0.0,-48.0
2014-12-09,939.0,0.0,581.0,0.0,332.0,1852.0
2014-12-10,684.0,0.0,1913.0,0.0,0.0,2597.0
2014-12-11,137.0,0.0,0.0,0.0,0.0,137.0
2014-12-12,858.0,0.0,1200.0,131.0,0.0,2189.0
2014-12-15,2393.0,0.0,-20.0,289.0,0.0,2662.0
2014-12-16,1038.0,35.0,0.0,0.0,376.0,1449.0
2014-12-18,1302.0,0.0,1512.0,464.0,0.0,3278.0
2014-12-19,-51.0,0.0,0.0,0.0,0.0,-51.0
2014-12-22,4656.0,13.0,411.0,416.0,356.0,5852.0
2014-12-29,216.0,0.0,0.0,0.0,0.0,216.0
2014-12-30,867.0,0.0,0.0,80.0,0.0,947.0
2014-12-31,-18709.0,7.0,2271.0,-1903.0,1184.0,-17150.0
2015-01-01,756.0,0.0,0.0,0.0,0.0,756.0
2015-01-08,2143.0,0.0,0.0,0.0,0.0,2143.0
2015-01-13,3168.0,0.0,3577.0,67.0,0.0,6812.0
2015-01-15,-47.0,0.0,0.0,0.0,0.0,-47.0
2015-01-16,1233.0,0.0,912.0,0.0,0.0,2145.0
2015-01-17,1353.0,0.0,0.0,0.0,0.0,1353.0
2015-01-19,-39.0,0.0,0.0,0.0,0.0,-39.0
2015-01-20,1130.0,0.0,772.0,0.0,692.0,2594.0
2015-01-22,1461.0,3.0,1589.0,285.0,0.0,3338.0
2015-01-25,1299.0,0.0,0.0,0.0,100.0,1399.0
2015-01-26,0.0,0.0,0.0,0.0,10.0,10.0
2015-01-27,620.0,0.0,223.0,0.0,0.0,843.0
2015-01-28,98.0,0.0,0.0,194.0,0.0,292.0
2015-01-29,540.0,250.0,477.0,0.0,0.0,1267.0
2015-01-31,858.0,0.0,1252.0,0.0,0.0,2110.0
2015-02-01,46.0,6.0,0.0,39.0,0.0,91.0
2015-02-03,0.0,0.0,0.0,0.0,271.0,271.0
2015-02-05,5731.0,0.0,2045.0,364.0,0.0,8140.0
2015-02-12,410.0,0.0,460.0,0.0,0.0,870.0
2015-02-17,3120.0,0.0,2399.0,0.0,40.0,5559.0
2015-02-18,1119.0,0.0,530.0,0.0,0.0,1649.0
2015-02-19,1072.0,0.0,0.0,0.0,0.0,1072.0
2015-02-20,196.0,0.0,745.0,324.0,0.0,1265.0
2015-02-21,152.0,0.0,0.0,606.0,276.0,1034.0
2015-02-23,1535.0,0.0,1545.0,0.0,0.0,3080.0
2015-02-25,70.0,0.0,0.0,0.0,0.0,70.0
2015-02-27,1464.0,0.0,1830.0,388.0,0.0,3682.0
2015-02-28,381.0,6.0,0.0,102.0,0.0,489.0
2015-03-03,934.0,0.0,609.0,0.0,0.0,1543.0
2015-03-04,825.0,0.0,0.0,0.0,0.0,825.0
2015-03-06,989.0,0.0,0.0,0.0,416.0,1405.0
2015-03-09,820.0,0.0,953.0,0.0,0.0,1773.0
2015-03-10,1713.0,0.0,0.0,208.0,0.0,1921.0
2015-03-11,88.0,0.0,0.0,0.0,0.0,88.0
2015-03-13,1971.0,47.0,817.0,0.0,0.0,2835.0
2015-03-15,570.0,0.0,411.0,0.0,0.0,981.0
2015-03-24,0.0,0.0,0.0,0.0,271.0,271.0
2015-03-27,4947.0,0.0,1727.0,14.0,0.0,6688.0
2015-03-30,1278.0,0.0,1510.0,0.0,0.0,2788.0
2015-03-31,561.0,0.0,0.0,0.0,0.0,561.0
2015-04-01,10.0,0.0,0.0,0.0,0.0,10.0
2015-04-02,2869.0,0.0,1813.0,249.0,0.0,4931.0
2015-04-04,0.0,10.0,0.0,0.0,0.0,10.0
2015-04-07,544.0,0.0,-19.0,0.0,0.0,525.0
2015-04-08,806.0,0.0,291.0,0.0,562.0,1659.0
2015-04-10,0.0,0.0,0.0,69.0,0.0,69.0
2015-04-13,1650.0,10.0,0.0,0.0,0.0,1660.0
2015-04-14,501.0,0.0,0.0,91.0,0.0,592.0
2015-04-15,0.0,0.0,3295.0,194.0,0.0,3489.0
2015-04-16,108.0,0.0,0.0,0.0,0.0,108.0
2015-04-17,2807.0,46.0,204.0,68.0,0.0,3125.0
2015-04-21,721.0,0.0,1439.0,0.0,0.0,2160.0
2015-04-24,3027.0,154.0,3666.0,0.0,552.0,7399.0
2015-04-28,102.0,0.0,0.0,236.0,0.0,338.0
2015-04-29,643.0,0.0,0.0,0.0,0.0,643.0
2015-04-30,709.0,0.0,926.0,268.0,0.0,1903.0
2015-05-01,314.0,0.0,0.0,0.0,0.0,314.0
2015-05-04,2458.0,0.0,738.0,0.0,0.0,3196.0
2015-05-06,474.0,0.0,1900.0,0.0,0.0,2374.0
2015-05-08,2004.0,56.0,690.0,0.0,0.0,2750.0
2015-05-11,3921.0,0.0,1007.0,1219.0,0.0,6147.0
2015-05-13,1222.0,0.0,-50.0,-162.0,1742.0,2752.0
2015-05-15,1173.0,0.0,1712.0,0.0,0.0,2885.0
2015-05-19,2743.0,0.0,0.0,0.0,0.0,2743.0
2015-05-22,2995.0,0.0,1461.0,387.0,688.0,5531.0
